tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,87,0,0,0,0,1,15,4,5,6,5,-15,0,51,50,34.29116888,-85.47129584,119.7624647
0,88,0,0,0,0,1,15,4,11,-1,3,-15,0,51,50,34.29116888,-92.26219112,126.55336
0,89,0,0,0,0,1,15,4,5,5,4,-16,0,51,50,34.29116888,-86.20254805,120.4937169
0,90,0,0,0,0,1,15,3,7,10,7,-15,0,51,50,34.29116888,-80.49674658,114.7879155
0,91,0,0,0,0,1,15,3,6,11,7,-15,0,51,50,34.29116888,-79.82193019,114.1130991
0,92,0,0,0,0,1,15,3,9,10,7,-14,0,51,50,34.29116888,-81.51194928,115.8031182
0,93,0,0,0,0,1,15,4,6,5,5,-12,0,51,50,34.29116888,-84.61181318,118.9029821
0,94,0,0,0,0,1,15,3,15,4,3,-14,0,51,50,34.29116888,-88.65331351,122.9444824
0,95,0,0,0,0,1,15,3,7,12,9,-12,0,51,50,34.29116888,-79.19780273,113.4889716
0,97,0,0,0,0,1,15,3,13,5,4,-12,0,51,50,34.29116888,-83.54081924,117.8319881
0,98,0,0,0,0,1,15,4,7,4,3,-15,0,51,50,34.29116888,-87.38969503,121.6808639
0,99,0,0,0,0,1,15,3,11,9,7,-12,0,51,50,34.29116888,-82.3109062,116.6020751
0,0,0,0,0,0,1,15,4,6,3,3,-14,0,51,49,34.29116888,-86.3728946,120.6640635
0,3,0,0,0,0,1,15,4,11,-3,3,-13,0,51,49,34.29116888,-91.24573734,125.5369062
0,5,0,0,0,0,1,15,4,12,-2,3,-12,0,51,49,34.29116888,-91.8243816,126.1155505
0,6,0,0,0,0,1,15,4,11,-3,3,-13,0,51,49,34.29116888,-91.24573734,125.5369062
0,7,0,0,0,0,1,15,4,10,0,3,-12,0,51,49,34.29116888,-89.91930764,124.2104765
0,10,0,0,0,0,1,15,4,7,0,2,-18,0,51,49,34.29116888,-89.39898913,123.690158
0,11,0,0,0,0,1,15,4,9,-4,3,-13,0,51,49,34.29116888,-89.49434836,123.7855172
0,19,0,0,0,0,1,15,4,10,0,3,-14,0,51,49,34.29116888,-91.03892323,125.3300921
0,20,0,0,0,0,1,15,4,12,-2,3,-10,0,51,49,34.29116888,-90.7329696,125.0241385
0,26,0,0,0,0,1,15,4,10,2,3,-13,0,51,49,34.29116888,-90.47911543,124.7702843
0,32,0,0,0,0,1,15,4,11,-2.5,3,-12,0,51,49,34.29116888,-90.68062312,124.971792
0,38,0,0,0,0,1,15,4,6,5,4,-14,0,51,49,34.29116888,-86.3728946,120.6640635
0,39,0,0,0,0,1,15,4,7,2,3,-15,0,51,49,34.29116888,-87.52226511,121.813434
0,41,0,0,0,0,1,15,4,11,-6,0,-12,0,51,49,34.29116888,-90.68062312,124.971792
0,51,0,0,0,0,1,15,4,10,-4,3,-18,0,51,49,34.29116888,-93.27815442,127.5693233
0,57,0,0,0,0,1,15,4,9,-1,3,-17,0,51,49,34.29116888,-91.61883513,125.910004
0,58,0,0,0,0,1,15,4,11,-5,2,-14,0,51,49,34.29116888,-91.81085156,126.1020204
0,59,0,0,0,0,1,15,4,10,-3,3,-15,0,51,49,34.29116888,-91.59873103,125.8898999
0,64,0,0,0,0,1,15,3,5,11,8,-14,0,51,49,34.29116888,-78.7390106,113.0301795
0,65,0,0,0,0,1,15,4,9,0,3,-15,0,51,49,34.29116888,-90.55659175,124.8477606
0,66,0,0,0,0,1,15,3,9,9,7,-13,0,51,49,34.29116888,-81.16951125,115.4606801
0,67,0,0,0,0,1,15,4,9,0,3,-15,0,51,49,34.29116888,-90.55659175,124.8477606
0,68,0,0,0,0,1,15,2,11,12,8,-18,0,51,49,34.29116888,-79.30861908,113.599788
0,69,0,0,0,0,1,15,3,10,8,5,-17,0,51,49,34.29116888,-83.62374917,117.9149181
0,71,0,0,0,0,1,15,3,9,9,6,-15,0,51,49,34.29116888,-82.00144572,116.2926146
0,72,0,0,0,0,1,15,4,5,6,4,-14,0,51,49,34.29116888,-84.88008963,119.1712585
0,73,0,0,0,0,1,15,3,10,9,5,-15,0,51,49,34.29116888,-82.76456403,117.0557329
0,74,0,0,0,0,1,15,4,8,3,3,-14.5,2.5,51,49,34.29116888,-88.59010921,122.8812781
0,76,0,0,0,0,1,15,3,7,12,7,-14,0,51,49,34.29116888,-80.14171884,114.4328877
